2266,tmmering,275210210140245000000 ,,tmring,no,0,mering,參考焦點,NULL,NULL,1,,,流汗,to sweat,Mtilux riyung karac nii; ani tloong we tmmering nana.,天氣太熱，即使是坐著還是會流汗。,It is too hot. You sweat even when just sitting still.,,,,,,,,,0,NULL,0,0,0,NULL,dakispawan,1,5/2/2010,no,09流06汗,九劃/流,,4
2267,tlibu,275190170110295 ,tlibu,tlibu,yes,0,tlibu,,NULL,NULL,1,動詞,動詞,圍著某物,to surround something,Iya tlibu hini; qmeerung namu ddaun seediq.,不要圍在這裡；你們會擋到人的去路。,Don't surround here or you'll block people's path.,,,,,,,,,0,NULL,0,0,0,NULL,dakispawan,1,5/2/2010,no,12圍12著09某08物,十二劃/圍,,1
2268,qqugu,240240295155295 ,qnuu,qqugu,no,0,qugu,零焦點標記,NULL,NULL,1,,,雞鳴聲,crow,Mbahang qqugu rodux tutuy rudan ta cbeyo.,我們的先祖們是聽雞鳴聲而起床的。,Our ancestors got up when the rooster crowed.,,,,,,,,,0,NULL,0,0,0,NULL,dakispawan,1,5/2/2010,no,18雞14鳴17聲,十八劃/雞,,1
2269,srebu,260245140110295 ,chmu,shmu,no,0,rebu,參考焦點,NULL,NULL,1,,,撒尿；小便,to urinate,Asi miyan srebu nganguc yami cbeyo; uka sapah ssbregan ciida han.,我們以前是直接屋外小便，因那時候沒有廁所。,We used to urinate directly outside because there was no bathroom back then.,,,,,,,,,0,NULL,0,0,0,NULL,dakispawan,1,5/2/2010,no,15撒07尿0；03小09便,十五劃/撒,,1
2270,quti,240295275170 ,quti,quci,yes,0,quti,,NULL,NULL,1,多重詞性,動詞,大便；上大號,faeces; to poo,Ini quti huling nii desun mu ngerac soni; ye ado ka uka ba pnuqan na.,剛才我帶這隻狗出去溜時牠沒大便；可能是牠吃得少吧。,The dog didn't poo when I walked it just now; perhaps it had eaten less.,,,,,,,,,0,NULL,0,0,0,NULL,dakispawan,1,5/2/2010,no,03大09便0；03上03大1,三劃/大,,13
2271,rmehaq,245210140160100000 ,rmhiq,rmhaq,no,0,rehaq 1,主事焦點,NULL,NULL,1,,,剝樹皮；掀開 （衣物、被褥）,to peel,Ga rmehaq rehaq qhuni ka Kura Nape.,Kura Nape 在剝樹皮。,Kura Nape is peeling the bark.,,,,,,,,,0,NULL,0,0,0,NULL,dakispawan,1,5/2/2010,no,10剝16樹05皮0；11掀1,十劃/剝,,2
2272,rehaq 1,24514016010024000 001,rehaq,rhaq,yes,0,rehaq 1,,NULL,NULL,1,動詞,動詞,剝樹皮；掀開 （衣物、被褥）,to pull up; to peel,"Rehaq lukus su sa, mqita luqah su ka ising.",把你的衣服掀開，醫生要看你的傷勢。,Pull up your shirt; the doctor is going to check how you hurt.,,,,,,,,,0,NULL,0,0,0,NULL,dakispawan,1,5/2/2010,no,10剝16樹05皮0；11掀1,十劃/剝,,11
2273,smawiq,260210100310170000 ,smawiq,smawas,yes,0,sawiq,,NULL,NULL,1,動詞,動詞,摘葉,to pluck leaves,Wada smawiq sibus debubu mu.,我媽媽她們去剝甘蔗葉。,My mom and her people are going to pluck the leaves of sugarcanes.,,,,,,,,,0,NULL,0,0,0,NULL,dakispawan,1,5/2/2010,no,14摘13葉,十四劃/摘,,1
2274,sawiq,260100310170240 ,rhqi,swasun,yes,0,sawiq,,NULL,NULL,1,動詞,動詞,剝葉,to pull out leaves,"Sawiq duma waso na Durah, ado so mdakil.",Durah，把它有的葉子剝掉；好讓它成長。,"Durah, pull out its leaves so that it will grow well.",,,,,,,,,0,NULL,0,0,0,NULL,dakispawan,1,5/2/2010,no,10剝13葉,十劃/剝,,1
2275,heru,160140245295 ,hmuru,hru,yes,0,heru,,NULL,NULL,1,動詞,動詞,生長,to grow,Barux mkela mbahang kari ka ssudu di? Kesun su heru nhari.,花草又聽不懂(我們的)語言，你怎麼叫它們趕快長出來？,Plants cannot understand our language. How can you tell them to grow faster?,,,,,,,,,0,NULL,0,0,0,NULL,dakispawan,1,5/2/2010,no,05生08長,五劃/生,,1
2276,mrunge,210245295220140 ,mrungay,mrungay,no,0,runge,零焦點標記,NULL,NULL,1,,,癲癇,epilepsy,Iya pmahi sino heya; niqan mnarux mrunge.,不要給他喝酒；他患有癲癇病。,Do not let him drink. He has epilepsy.,,,,,,,,,0,NULL,0,0,0,NULL,dakispawan,1,5/2/2010,no,24癲17癇,二十四劃/癲,,1
2278,salu,260100190295 ,salu,salu,yes,0,salu,,NULL,NULL,1,動詞,動詞,製作；修繕,to fix; to make,Salu tikuh neluk mu nii han Roro.,Roro，請你把我的門修一下。,"Roro, please fix my door.",,,,,,,,,0,NULL,0,0,0,NULL,dakispawan,1,5/2/2010,no,14製07作0；10修18繕,十四劃/製,,2
2279,setur,260140275295245 ,stur,setur,yes,0,setur,,NULL,NULL,1,動詞,動詞,整理 (衣物、家務),to put something in order,Ini setur sapah sa mqedin kiya.,聽說那個婦女不整理家務。,It's said that that woman doesn't do chores.,,,,,,,,setun,0,NULL,0,0,0,NULL,dakispawan,1,5/2/2010,no,16整11理0 0(06衣08物,十六劃/整,,1
2280,stuku,260275295185295 ,stuku,stuku,yes,0,stuku,,NULL,NULL,1,動詞,動詞,賺取,to earn,Ini stuku pila duri ka seediq kii; ye na ga sdanga maanu ka laqi na.,那個人不去賺錢；不知他如何撫養他的小孩。,That guy doesn't make money; it's uncertain how he raises his kids.,,,,,,,,,0,NULL,0,0,0,NULL,dakispawan,1,5/2/2010,no,17賺08取,十七劃/賺,,1
2281,pngui,235220295170 ,pungui,pungui,no,0,pungu,受事焦點,NULL,NULL,1,,,(繩索)互綁成結 (祈使),to tie a knot (imperative),"Iya pngui bale, uxe na kmkelun lmhelah kiya hari denu.",不要把它把死結，不然等一下他無法解開。,Don't tie it into a knot or it can't be loosened later.,,,,khekus,,,,,0,NULL,0,0,0,NULL,dakispawan,1,5/2/2010,no,19繩10索0)04互13綁06,十九劃/繩,,1
2282,squri,260240295245170 ,squri,squri,yes,0,squri,,NULL,NULL,1,動詞,動詞,削,to pare,Squri isu riduy na slmadac nii Pinang.,Pinang，你來削這把獵刀的握把。,"Pinang, pare the handle of this knife.",,,,,,,,,0,NULL,0,0,0,NULL,dakispawan,1,5/2/2010,no,09削,九劃/削,,1
2283,kbarux,185110100245295000 ,kbarux,kbarux,yes,0,kbarux,,NULL,NULL,1,動詞,動詞,借,to borrow,Iya hari kbarux pila seediq; prihun su maanu bobo na de egu knbrexan su.,不要一直向別人借錢；借多了之後，你拿什麼還人家。,Do not keep borrowing money from others. How are you going to pay back?,,,,,,,,,0,NULL,0,0,0,NULL,dakispawan,1,5/2/2010,no,10借,十劃/借,,1
2284,pahu,235100160295 ,bahu,bahu,yes,0,pahu,,NULL,NULL,1,動詞,動詞,洗(衣物),to wash (clothes),"Sae ku sapah han, ini ku pahu nana.",我先回家，因我還沒洗衣物。,I'm going home now because I haven't done my laundry.,,,,trima; sino,pahu意指洗衣服、被褥等與布料有關之物。如布鞋、布製帽...等等。,,,,0,NULL,0,0,0,NULL,dakispawan,1,5/2/2010,no,09洗0(06衣08物0),九劃/洗,日常生活(含用品),1
2285,rteruc,245275140245295000 ,rntruc,rtruc,yes,0,rteruc,,NULL,NULL,1,動詞,動詞,揉搓,to rub,"Rteruc baga; bux ima si meekan, ita naq.",用手揉搓即可；又不是要給別人吃，是我們自己要吃的。,"Just rub it with your hands; it's not for others to eat, but for us.",,,,,,,,,0,NULL,0,0,0,NULL,dakispawan,1,5/2/2010,no,12揉13搓,十二劃/揉,,1
2286,plhelah,235190160140190000000 ,plhlah,plhelah,yes,0,plhelah,,NULL,NULL,1,動詞,動詞,抖動,to shake,Ga plhelah pala na ka Padiq.,Padiq 正在抖動她的布疋。,Padiq is shaking her cloth.,,,,,,,,,0,NULL,0,0,0,NULL,dakispawan,1,5/2/2010,no,07抖11動,七劃/抖,,1
2293,siru,260170245295 ,siru,siru,yes,0,siru,,NULL,NULL,1,動詞,動詞,掛；戴,to hang; to wear,Siru gidi su bgurah han wa! Teta malu.,戴戴看你的新項鍊！看看好不好。,Try your new necklace on! See if it fits you.,,,,,,,,siruy,0,NULL,0,0,0,NULL,dakispawan,1,5/3/2010,no,11掛0；17戴,十一劃/掛,,1
2294,qulung,240295190295220 ,qulung,qulung,yes,0,qulung,,NULL,NULL,1,動詞,動詞,終於；持續不懈; 一定,to persist,Wada qulung dehuk mangal koco ka Umin.,Umin終究取得了校長的資格。,Umin had worked very hard until he was designated as the principal.,,,,,"（1）sikeng日語借詞，是「考試」的意思。（2）pgkoco：koco也是日語借詞，「校長」之意。pgkoco是「要當校長」。（3）mgkoco：如校長般。",,,,0,NULL,0,0,0,NULL,admin,1,5/3/2010,no,11終08於0；09持21續0,十一劃/終,,3
2295,henu,160140215295 ,mhnu,hnu,yes,0,henu,,NULL,NULL,1,動詞,動詞,不確定的事與物,to manage,Isu henu wa! Teta su kmekun?,看你有沒有辦法！你來用看看啊！,You do it! See if you can!,,,,,,,,,0,NULL,0,0,0,NULL,dakispawan,1,5/3/2010,no,04不15確08定08的08事,四劃/不,,1
2296,uqi,295240170 ,uqi,uqi,yes,0,uqi,,NULL,NULL,1,動詞,動詞,吃,to eat,Uqi isu ka ido ga ma; meekan ku ware ga ka yaku.,飯你吃，我來吃麵。,You eat the rice and I'll eat the noodles.,,,,ekan,,,,,0,NULL,0,0,0,NULL,dakispawan,1,5/3/2010,no,06吃,六劃/吃,日常生活(含用品),2
2299,kobu,185225110295 ,kobu,kobu,yes,0,kobu,,NULL,NULL,1,動詞,動詞,以籠捕魚蝦,to catch fish and shrimps with a cage,Iya kobu eluw qsiya nii; osa kmobu yayung.,不要在水圳放蝦籠；去溪流放置。,Don't place the cage by the bank; put it in the creek.,,,,,,,,,0,NULL,0,0,0,NULL,dakispawan,1,5/7/2010,no,05以22籠10捕11魚15蝦,五劃/以,狩獵,1
2300,scudu,260115295120295 ,pstuba,ssudu,no,0,cudu,參考焦點,NULL,NULL,1,,,以某物毒魚,to poison fish with something,Cudu gamin nii scudu daha qcurux.,他們是以魚藤來毒魚的。,They use Derris trifoliata to poison fish.,,,,,,,,,0,NULL,0,0,0,NULL,dakispawan,1,5/7/2010,no,05以09某08物09毒11魚,五劃/以,,2
2301,uduh,295120295160 ,uduh,uduh,yes,0,uduh,,NULL,NULL,1,動詞,動詞,烤,to bake,Uduh bunga ga peni; plhepuh puqun wa.,把那地瓜烤了吧；吃起來甘甜酥口。,Bake that yam; it tastes sweet and delicious.,,,,,,,,,0,NULL,0,0,0,NULL,dakispawan,1,5/7/2010,no,10烤,十劃/烤,,1
2302,tsiyus,275260170320295000 ,pciyus,tsiyus,yes,0,tsiyus,,NULL,NULL,1,動詞,動詞,炒(飯菜),to cook; to stir-fry,Tsiyus tikuh sama Awe; puqun daha.,Awe，請妳炒一點菜；他們要吃的。,"Awi, please cooked some vegetables for them to eat.",,,,,,,,,0,NULL,0,0,0,NULL,dakispawan,1,5/7/2010,no,08炒0(12飯12菜0),八劃/炒,,2
2303,peruh,235140245295160 ,prti,peruh,yes,0,peruh,,NULL,NULL,1,多重詞性,動詞,扣扳機,to pull the trigger,"Iya asi peruh ka yamu, yaku plaale mperuh na.",你們不要馬上扣扳機；由我先開槍。,Don't pull the trigger immediately; I'll do it first.,,,,,,,,,0,NULL,0,0,0,NULL,dakispawan,1,5/7/2010,no,06扣07扳16機,六劃/扣,,2
2304,tbenu,275110140215295 ,tbnuy,tbenu,yes,0,tbenu,,NULL,NULL,1,動詞,動詞,以土填補,to fill with dirt,Tbenu yamu ka ebun na; daun mu snbale.,你們將低窪處填補；我來把它鋪平。,You fill up the hollow; I'll level it.,,,,,,,,,0,NULL,0,0,0,NULL,dakispawan,1,5/7/2010,no,05以03土13填13補,五劃/以,日常生活(含用品),1
2305,reus,245140295260 ,rus,hmki,yes,0,reus,,NULL,NULL,1,動詞,動詞,掩埋,to bury,"Reus truma hari  qoric kii, mnekan iyu.",把那老鼠埋深一點，因牠是吃毒素致死的。,Bury the mouse deeper in the ground because it was poisoned to death.,,,,,,,,,0,NULL,0,0,0,NULL,dakispawan,1,5/7/2010,no,11掩10埋,十一劃/掩,,1
2307,ketuy,185140275295320 ,ktuuy,ktuy,yes,0,ketuy,,NULL,NULL,1,動詞,動詞,摘取,to pick,Ketuy sama kudung ga Paras; mahun ta begu.,Paras，把那龍葵菜摘下；我們把它煮湯來喝。,"Paras, pick that black nightshade; we're using it to make soup.",,,,,,,,,0,NULL,0,0,0,NULL,dakispawan,1,5/7/2010,no,14摘08取,十四劃/摘,,1
2308,qburung,240110295245295000 ,smaqic,qburung,yes,0,qburung,,NULL,NULL,1,多重詞性,動詞,割,to cut,Qburung duma nira ga da; scuqi mknedux.,把那韭菜收割一些；長的太密了。,Reap some of the leeks; they are too lush.,,,,,,,,,0,NULL,0,0,0,NULL,dakispawan,1,5/7/2010,no,12割,十二劃/割,,15
2309,tatak,275100275100185 ,tatak,tatak,yes,0,tatak,,NULL,NULL,1,動詞,動詞,砍除,to chop down,Tatak kanna brkawe ga da; phmae ta ocya di.,把李子樹給砍除；我們換種茶樹。,Chop down the plum first; we're growing tea instead.,,,,,,,,,0,NULL,0,0,0,NULL,dakispawan,1,5/7/2010,no,09砍10除,九劃/砍,,1
2310,hudur,160295120295245 ,hmudur,hudur,yes,0,hudur,,NULL,NULL,1,動詞,動詞,燒墾,to slash and burn,Hudur kana gmeya ga hiya da.,把那裡的白茅都燒掉。,Burn all the cogon over there.,,,,,,,,hudun,0,NULL,0,0,0,NULL,dakispawan,1,5/7/2010,no,16燒16墾,十六劃/燒,,1
2312,qlahang,240190100160100000 ,qlahang,qlahang,yes,0,qlahang,,NULL,NULL,1,動詞,動詞,照顧；看護,to take care of,Qlahang naq hari hei su. Iya sriyung mimah sino.,你要多照顧自己，少喝點酒。,Take care of yourself. Don't drink so much.,,,,,,,,,0,NULL,0,0,0,NULL,dakispawan,1,5/7/2010,no,13照21顧0；09看21護,十三劃/照,,3
2313,lngelung,190220140190295000 ,lnglung,lnglung,yes,0,lngelung,,NULL,NULL,1,動詞,動詞,想,to think,Knbeyax muuyas su! Iya lngelung ani maanu.,你要用功讀書！什麼都不要想。,Just study hard. Do not think of anything else.,,,,,,,,,0,NULL,0,0,0,NULL,dakispawan,1,5/7/2010,no,13想,十三劃/想,,7
2314,sais,260100170260 ,sais,sais,yes,0,sais,,NULL,NULL,1,動詞,動詞,縫,to sew,"Sais tikuh lukus mu Temi, ga sgaliq lubuy na.",Temi，幫我縫一下衣服，它口袋的部位破了。,"Temi, please sew my clothes for me. It's pocket is torn.",,,,,,,,,0,NULL,0,0,0,NULL,dakispawan,1,5/7/2010,no,17縫,十七劃/縫,,2
2316,eniq,140215170240 ,eniq,,yes,0,eniq,,NULL,NULL,1,動詞,動詞,在；住在；居住,to be at some place,Ini eniq sapah hii bubu su?,你媽媽不在家嗎？,Isn't your mom home?,,,,,,,,,0,NULL,0,0,0,NULL,dakispawan,1,5/9/2010,no,06在0；07住06在0；08,六劃/在,,18
2320,khneki ,18516021514018500000 ,riqan,knbyaxan,no,0,henuk,受事焦點,NULL,NULL,1,,,用力,to do something hard,Khneki ku na beebu bubu mu texan.,有一次，我被我媽媽打的很慘。,I've been hit very hard by my mom.,,,,,,,,,0,NULL,0,0,0,NULL,dakispawan,1,5/9/2010,no,05用02力,五劃/用,,0
2321,etuk,140275295185 ,hmki,,yes,0,etuk,,NULL,NULL,1,多重詞性,動詞,壓條,layer,Btakan bncbacan ngalun daha etuk dnamux gmeya.,他們以(拿)剖切過的竹片當白茅屋頂的壓條。,They use sliced bamboo as layers of the cogon roof of a house.,,,,,,,,,0,NULL,0,0,0,NULL,dakispawan,1,5/9/2010,no,17壓11條,十七劃/壓,建築,3
2322,hetur,160140275295245 ,hmmuk,htur,yes,0,hetur,,NULL,NULL,1,動詞,動詞,擋；阻擋,to block,Hetur ka pusu na ma; pdai icin na ka qsiya.,把它的源頭擋住；讓水流向一邊。,Block its source. Make the water flow to the other side.,,,,,,,,hetun,0,NULL,0,0,0,NULL,dakispawan,1,5/10/2010,no,16擋0；08阻16擋,十六劃/擋,,2
2323,sdurak,260120295245100000 ,mhraw,aduk,yes,0,sdurak,,NULL,NULL,1,動詞,動詞,追,to chase,Sdurak isu ka bubu na ma; qlahange mu ka wawa na.,你去追捕牠的媽媽；我來看著牠的小孩。,You chase the mother and I will watch the cubs.,,,,,,,,,0,NULL,0,0,0,NULL,dakispawan,1,5/10/2010,no,10追,十劃/追,,1
2324,knseung,185215260140295000 ,knrmung,krmul,yes,0,knseung,,NULL,NULL,1,名詞,名詞,忍耐,to bear,Knseung tikuh han; maha ini knarux de su mnekan iyu.,你先忍耐一下；你吃過藥後就不痛了。,Bear it. It won't hurt after you take the medicine.,,,,,,,,,0,NULL,0,0,0,NULL,dakispawan,1,5/10/2010,no,07忍09耐,七劃/忍,,3
2332,serus,260140245295260 ,srus,srus,yes,0,serus,,NULL,NULL,1,動詞,動詞,擦拭,to wipe,Serus tikuh dqeras na Temu ga Rabe.,Rabe，把 Temu 的臉擦一下。,"Rabe, clean Temu's face.",,,,,,,,,0,NULL,0,0,0,NULL,dakispawan,1,5/12/2010,no,17擦09拭,十七劃/擦,,3
2333,rana,245100215100 ,ranaq,rana,yes,0,rana,,NULL,NULL,1,多重詞性,名詞,增加,to increase,Tai hari rana puniq ga! lngui de ini kbeyax.,要注意它的火勢！火勢減弱時要添加薪柴。,Mind it's flame; add more firewood if the the fire dies away.,,,,,,,,,0,NULL,0,0,0,NULL,dakispawan,1,5/12/2010,no,15增05加,十五劃/增,,5
2334,lungu,190295220295 ,lnguy,lungu,yes,0,lungu,,NULL,NULL,1,動詞,動詞,添加柴火,to add firewood,Lungu tikuh isu han; maha ku tnnais nganguc.,請你添加薪柴；我先上個廁所。,Please add firewood; I'm going to the bathroom.,,,,,,"本族過去沒有廁所，即以去""nganguc外面""來表達上廁所之意。",,,0,NULL,0,0,0,NULL,dakispawan,1,5/12/2010,no,11添05加10柴04火,十一劃/添,,3
2335,sekur,260140185295245 ,skur,sekur,yes,0,sekur,,NULL,NULL,1,動詞,動詞,摺疊,to fold,Sekur naq  pacang tnqiyan namu.,你們蓋(使用)過的被褥自己摺好。,Each of you fold the quilts you used.,,,,,,,,sekun,0,NULL,0,0,0,NULL,dakispawan,1,5/12/2010,no,14摺22疊,十四劃/摺,,1
2336,snetur,260215140275295000 ,sntur,sntur,no,0,setur,受事焦點,NULL,NULL,1,,,收拾；整理,to put in order,Snetur lukus namu; iya asi mhmeti qmada bobo qlapo.,你們的衣服收拾好；不要隨意扔在床上。,Put your clothes in order; don't throw them on the bed at will.,,,,,,,,snetun,0,NULL,0,0,0,NULL,dakispawan,1,5/12/2010,no,06收09拾0；16整11理,六劃/收,,1
2337,mesa,210140260100 ,emca,mnsa,no,0,kesa,主事焦點,NULL,NULL,1,,,說；據說；這樣做,to say; to be said; to do so,"Mesa tama mu: ""Iya qberiq ma iya geeguy.""",我爸爸說：不要說謊、不要行竊。,"My father said: ""Do not lie. Do not steal.""",,,,,,,,,0,NULL,0,0,0,NULL,dakispawan,1,5/12/2010,no,14說0；16據14說0；11,十四劃/說,,0
2338,hwaun,160310100295215 ,hyaun,huya,no,0,huwa,受事焦點,NULL,NULL,1,,,要做什麼(之用)；幹嘛,to do what,"Hwaun su negul kii, Roro?",Roro，你(拿著的)那條繩子要幹嘛？,"Roro, what are you going to do with that rope?",,,,,,,,hwayun,0,NULL,0,0,0,NULL,dakispawan,1,5/12/2010,no,09要11做04什14麼0(04,九劃/要,,38
2339,hmuwa,160210295310100 ,hmuya,hmuya,no,0,huwa,主事焦點,NULL,NULL,1,,,如何;怎麼,how about; why; what happend,Hmuwa ka mosa ta kusun? Nii qmuyux.,我們明天去如何(好嗎)？(今天)在下雨。,How about we go tomorrow? It is raining today.,,,,,,,,muwa,0,NULL,0,0,0,NULL,dakispawan,1,5/12/2010,no,06如07何0;09怎14麼,六劃/如,,61
2340,balung,110100190295220 ,balung,balung,yes,0,balung,,NULL,NULL,1,名詞,名詞,蛋；卵,egg,Balung maanu nii ha? Ma mu uxe qntaan.,這是什麼蛋？我怎麼從來沒見過。,What kind of egg is this? How come I have never seen it?,,,,,,,,,0,NULL,0,0,0,NULL,dakispawan,1,5/12/2010,no,11蛋0；07卵,十一劃/蛋,食物,6
2341,qeepah,240140140235100000 ,qpahi,qeepah,yes,0,qeepah,,NULL,NULL,1,動詞,動詞,工作,to work,Qeepah naq neepah namu; iya kbrexi seediq.,你們的耕地自己耕作；不要租給別人。,Farm your own land; don't rent it out.,,,,,,,,keepah,0,NULL,0,0,0,NULL,dakispawan,1,5/12/2010,no,03工07作,三劃/工,,7
2342,iyo,170320225 ,kayyaw,iyaw,yes,0,iyo,,NULL,NULL,1,動詞,動詞,張開著眼睛,to open eyes,Iyo doriq su. Iya qemi.,你張開眼睛；不要閉著。,Open your eyes. Don't close them.,,,,,,,,,0,NULL,0,0,0,NULL,dakispawan,1,5/12/2010,no,11張12開12著11眼13睛,十一劃/張,,1
2343,qberiq,240110140245170000 ,qbling,qbling,yes,0,qberiq,,NULL,NULL,1,動詞,動詞,說謊；欺瞞,to lie,Asi rengo bale; iya qberiq.,誠實地講；不要說謊。,Tell the truth. Don't lie.,,,,,,,,,0,NULL,0,0,0,NULL,dakispawan,1,5/12/2010,no,14說17謊0；12欺16瞞,十四劃/說,,2
2344,sigo,260170155225 ,siyaw,sigo,yes,0,sigo,,NULL,NULL,1,動詞,動詞,狗搖尾示好狀,to wag,"Ma ini sigo huling su nii, Walis?",Walis，你這隻狗怎麼不會搖尾示好？,"Walis, why doesn't your dog wag?",,,,,,,,,0,NULL,0,0,0,NULL,dakispawan,1,5/12/2010,no,08狗13搖07尾05示06好,八劃/狗,,1
2345,ttalang,275275100190100000 ,ttalang,ttalang,no,0,talang,零焦點標記,NULL,NULL,1,,,跑,to run,Ttalang ta ho? Uxe ta pskela tpaun rulu di.,我們用跑的好嗎？不然我們會趕不上車。,Shall we run? Or we will miss the bus.,,,,,,,,,0,NULL,0,0,0,NULL,dakispawan,1,5/12/2010,no,12跑,十二劃/跑,,3
2346,tnsiiya,275215260170170000000 ,tnseyyax,tssiyax,yes,0,tnsiiya,,NULL,NULL,1,動詞,動詞,侮辱,to insult,Iya mkmhemuc tnsiiya seediq; so kenu su naq knmalu ka isu.,不要隨便侮辱別人；你(看看)自己又有多好。,Don't insult people at will; you are not better at all.,,,,,,,,tsuiyax,0,NULL,0,0,0,NULL,dakispawan,1,5/12/2010,no,09侮10辱,九劃/侮,,1
2347,lingis,190170220170260 ,lingis,lingis,yes,0,lingis,,NULL,NULL,1,動詞,動詞,哭,to cry,Iya lingis wa! Uka naq brahan mnetun ta so nii.,不要哭了啦！遇到這樣的事是無法抗拒的。,Stop crying. Things like this were inevitable.,,,,,,,,,0,NULL,0,0,0,NULL,dakispawan,1,5/12/2010,no,10哭,十劃/哭,,7
2348,bsukan,110260295185100000 ,bsukan,,yes,0,bsukan,,NULL,NULL,1,動詞,動詞,酒醉,to be drunk,Maanu ka bsukan klaali kii di? Ddanga su sino laqi su peni?,(你)每天酒醉是怎麼回事？你要以酒養育你的子女嗎？,What is the matter with you being drunk everyday? Are you raising your children with alcohol?,,,,,,,,,0,NULL,0,0,0,NULL,dakispawan,1,5/12/2010,no,10酒15醉,十劃/酒,,8
2349,seedan,260140140120100000 ,sqapah,sedan,yes,0,seedan,,NULL,NULL,1,動詞,動詞,黏住,to stick,Ga hmuwa ini seedan ani asi pqpahi?,怎麼黏也黏不著是怎麼回事？,Why doesn't it stick no matter how?,,,,,,,,,0,NULL,0,0,0,NULL,dakispawan,1,5/12/2010,no,17黏07住,十七劃/黏,,4
2350,qapah,240100235100160 ,qpahun,qapah,yes,0,qapah,,NULL,NULL,1,動詞,動詞,黏貼；張貼,to post; to stick,Qapah ta inu ka kingal nii di?,這一張我們要貼在哪裡？,Where are we going to post this one?,,,,,,Qapah 也可以是男性人名。,,,0,NULL,0,0,0,NULL,dakispawan,1,5/12/2010,no,17黏12貼0；11張12貼,十七劃/黏,,9
2351,krkerak,185245185140245000000 ,kkrak,kkrak,yes,0,krkerak,,NULL,NULL,1,動詞,動詞,癢,itchy,Ini kkerak puqul tarux hungedan su nii?,你煮的這(鍋)芋頭莖吃了會不會癢？,Does the taro roots you cooked cause itching after being eaten?,,,,,,,,kkerak,0,NULL,0,0,0,NULL,dakispawan,1,5/12/2010,no,20癢,二十劃/癢,,2
2352,tquri,275240295245170 ,tqri,tquri,yes,0,tquri,,NULL,NULL,1,多重詞性,NULL,裝填,to fill; to load,Tquri nhari halung namu; pqduriq ba camac ga di.,你們的槍趕快裝填(火藥)；獵物就要逃走了。,Load your guns quickly; the prey is running away.,,,,,,,,,0,NULL,0,0,0,NULL,dakispawan,1,5/12/2010,no,13裝13填,十三劃/裝,,1
2353,tqari,275240100245170 ,tkari,tqari,yes,0,tqari,,NULL,NULL,1,動詞,動詞,說不得體的話,to say something inappropriate,Ini tqari rudan ka laqi. Uka gaya ka so kiya.,身為晚輩的不可對長輩說不得體的話，那是不禮貌的。,"As the younger, we cannot say something inappropriate in front of the elders; that's against the traditions and impolite.",,,,,,,,,0,NULL,0,0,0,NULL,dakispawan,1,5/12/2010,no,14說04不11得0體08的1,十四劃/說,,1
2354,gimax,155170210100315 ,prmaxun,,yes,0,gimax,,NULL,NULL,1,動詞,動詞,混以某物,to mix something with another,Gimax ta maanu tmsiyus lexi nii di bubu?,媽！我們要用什麼跟這竹筍一起炒呢？,Mom! With what do we stir-fry the bamboo?,,,,,,,,,0,NULL,0,0,0,NULL,dakispawan,1,5/12/2010,no,11混05以09某08物,十一劃/混,,3
2355,phido,235160170120225 ,phidaw,hidaw,no,0,hido,主事焦點,NULL,NULL,1,,,曬,to dry in the sun,Phido bobo btunux lukus su ga mhuriq.,把你濕了的衣服曬在石頭上。,Dry your wet clothes on the rock in the sun.,,,,,,,,,0,NULL,0,0,0,NULL,dakispawan,1,5/12/2010,no,0曬,劃/曬,"自然 , 日常生活(含用品)",1
2356,qepu,240140235295 ,qpi,qpii,yes,0,qepu,,NULL,NULL,1,動詞,動詞,濾酒,to sift wine,Qepu sino macu ga Dakis; maho ta.,Dakis，把那小米酒濾出；我們來喝。,"Dakis, sift out the millet wine; let's drink.",,,,,,,,,0,NULL,0,0,0,NULL,dakispawan,1,5/12/2010,no,18濾10酒,十八劃/濾,,1
2357,rebu,245140110295 ,rbu,shmu,yes,0,rebu,,NULL,NULL,1,多重詞性,動詞,浸泡(於水中),to soak,"Rebu qsiya seban laqi ga han, ma phei kiya di.",先將揹小孩的背帶泡水，等一些時候再洗。,Soak the baby suspenders in the water and wash them later.,,,,,,,,,0,NULL,0,0,0,NULL,dakispawan,1,5/12/2010,no,10浸08泡0(08於04水04,十劃/浸,,7
7243,kruwa,185245295310100 ,,,yes,0,kruwa,,NULL,NULL,1,動詞,動詞,當做,to treat as,Kruwa ku na ba bubu na gmaalu yaku ka Tiwas.,Tiwas是把我當做她自己的媽媽在照顧。,Tiwas takes after me as if I am her own mother.,,,,,,,,,0,NULL,0,0,0,NULL,admin,1,7/8/2011,no,13當11做,十三劃/當,,1
2359,krii,185245170170 ,krii,kriyi,no,0,kari2,受事焦點,NULL,NULL,1,,,挖(祈使）,to dig,"Iya kari baga, krii parih ini beyo.",不要用手挖，用鋤頭挖比較快。,Do not dig barehanded. It is faster with hoes.,,,,,,,,,0,NULL,0,0,0,NULL,dakispawan,1,5/12/2010,no,09挖0(09祈08使0）,九劃/挖,,2
